experiment_id,experiment_version,experiment_config_sha256,phase,seed,prediction_random_seed,draw_date,scorer_name,window,decay,hot_window,cold_window,hot_weight,number_score_weight,structure_score_weight,target_front_pool_size,core_number_count,target_issue,data_cutoff_issue,strategy_name,random_seed,best_front_hits,best_back_hits,best_total_hits,at_least_three_front,at_least_2_plus_1,ticket_hit_share,unique_hit_concentration,any_prize,front_pool_coverage,back_pool_coverage,total_cost,total_prize,roi,prize_rule_version,prize_data_available,random_baseline_seed_count,random_metric_percentiles,risk_disclaimer,portfolio_strategy,candidate_generation_method
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20373600,2014-10-20,uniform_score,,,,,,1.0,0.0,18,2,14123,14122,random_baseline,20373600,1,1,2,False,False,0.3333333333333333,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20373700,2014-10-22,uniform_score,,,,,,1.0,0.0,18,2,14124,14123,random_baseline,20373700,1,0,1,False,False,0.25,0.5,,2,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20373800,2014-10-25,uniform_score,,,,,,1.0,0.0,18,2,14125,14124,random_baseline,20373800,3,1,4,True,True,0.4444444444444444,0.5714285714285714,,5,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 98.45, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 55.7}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20373900,2014-10-27,uniform_score,,,,,,1.0,0.0,18,2,14126,14125,random_baseline,20373900,2,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374000,2014-10-29,uniform_score,,,,,,1.0,0.0,18,2,14127,14126,random_baseline,20374000,2,1,2,False,False,0.2222222222222222,0.3333333333333333,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374100,2014-11-01,uniform_score,,,,,,1.0,0.0,18,2,14128,14127,random_baseline,20374100,3,1,4,True,True,0.5714285714285714,0.8,,4,1,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 98.45, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 90.3}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374200,2014-11-03,uniform_score,,,,,,1.0,0.0,18,2,14129,14128,random_baseline,20374200,1,0,1,False,False,0.25,0.3333333333333333,,3,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374300,2014-11-05,uniform_score,,,,,,1.0,0.0,18,2,14130,14129,random_baseline,20374300,2,1,2,False,False,0.3333333333333333,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374400,2014-11-08,uniform_score,,,,,,1.0,0.0,18,2,14131,14130,random_baseline,20374400,1,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374500,2014-11-10,uniform_score,,,,,,1.0,0.0,18,2,14132,14131,random_baseline,20374500,2,1,2,False,False,0.3333333333333333,0.3333333333333333,,5,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 98.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374600,2014-11-12,uniform_score,,,,,,1.0,0.0,18,2,14133,14132,random_baseline,20374600,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374700,2014-11-15,uniform_score,,,,,,1.0,0.0,18,2,14134,14133,random_baseline,20374700,1,1,2,False,False,0.3333333333333333,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374800,2014-11-17,uniform_score,,,,,,1.0,0.0,18,2,14135,14134,random_baseline,20374800,1,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20374900,2014-11-19,uniform_score,,,,,,1.0,0.0,18,2,14136,14135,random_baseline,20374900,1,0,1,False,False,1.0,1.0,,1,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 95.5}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375000,2014-11-22,uniform_score,,,,,,1.0,0.0,18,2,14137,14136,random_baseline,20375000,1,1,1,False,False,0.3333333333333333,0.3333333333333333,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375100,2014-11-24,uniform_score,,,,,,1.0,0.0,18,2,14138,14137,random_baseline,20375100,1,1,1,False,False,0.5,0.5,,1,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375200,2014-11-26,uniform_score,,,,,,1.0,0.0,18,2,14139,14138,random_baseline,20375200,2,1,2,False,False,0.3333333333333333,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375300,2014-11-29,uniform_score,,,,,,1.0,0.0,18,2,14140,14139,random_baseline,20375300,2,1,2,False,False,0.3333333333333333,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375400,2014-12-01,uniform_score,,,,,,1.0,0.0,18,2,14141,14140,random_baseline,20375400,2,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375500,2014-12-03,uniform_score,,,,,,1.0,0.0,18,2,14142,14141,random_baseline,20375500,2,1,3,False,True,0.6,0.75,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375600,2014-12-06,uniform_score,,,,,,1.0,0.0,18,2,14143,14142,random_baseline,20375600,2,1,3,False,True,0.4285714285714285,0.75,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375700,2014-12-08,uniform_score,,,,,,1.0,0.0,18,2,14144,14143,random_baseline,20375700,3,1,3,True,False,0.4285714285714285,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 96.55, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 96.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375800,2014-12-10,uniform_score,,,,,,1.0,0.0,18,2,14145,14144,random_baseline,20375800,2,1,2,False,False,0.2857142857142857,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20375900,2014-12-13,uniform_score,,,,,,1.0,0.0,18,2,14146,14145,random_baseline,20375900,2,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376000,2014-12-15,uniform_score,,,,,,1.0,0.0,18,2,14147,14146,random_baseline,20376000,2,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376100,2014-12-17,uniform_score,,,,,,1.0,0.0,18,2,14148,14147,random_baseline,20376100,1,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376200,2014-12-20,uniform_score,,,,,,1.0,0.0,18,2,14149,14148,random_baseline,20376200,2,1,3,False,True,0.5,0.75,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376300,2014-12-22,uniform_score,,,,,,1.0,0.0,18,2,14150,14149,random_baseline,20376300,1,1,2,False,False,0.4,0.6666666666666666,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376400,2014-12-24,uniform_score,,,,,,1.0,0.0,18,2,14151,14150,random_baseline,20376400,2,1,2,False,False,0.4,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376500,2014-12-27,uniform_score,,,,,,1.0,0.0,18,2,14152,14151,random_baseline,20376500,2,1,2,False,False,0.3333333333333333,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376600,2014-12-29,uniform_score,,,,,,1.0,0.0,18,2,14153,14152,random_baseline,20376600,1,1,2,False,False,0.4,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376700,2014-12-31,uniform_score,,,,,,1.0,0.0,18,2,14154,14153,random_baseline,20376700,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376800,2015-01-03,uniform_score,,,,,,1.0,0.0,18,2,15001,14154,random_baseline,20376800,2,1,2,False,False,0.3333333333333333,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20376900,2015-01-05,uniform_score,,,,,,1.0,0.0,18,2,15002,15001,random_baseline,20376900,1,1,2,False,False,0.5,0.6666666666666666,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20377000,2015-01-07,uniform_score,,,,,,1.0,0.0,18,2,15003,15002,random_baseline,20377000,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
